url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/animatrice-ou-animateur-de-sensibilisation-course-contre-la-faim-3,"Votre environnement de travail 
--------------------------------

Afin d'assurer les sensibilisations dans le cadre de la Course contre la Faim dans les 1200 établissements scolaires inscrits, nous s…",[],[],ANIMATRICE OU ANIMATEUR DE SENSIBILISATION - COURSE CONTRE LA FAIM,{'name': 'Action contre la Faim / Action Against Hunger'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,animatrice-ou-animateur-de-sensibilisation-course-contre-la-faim-3,
https://untalent.org/jobs/gender-and-inclusion-specialist-1,"Description
-----------

**Job Title:** Gender and Inclusion Specialist 
**Reporting to:** Country director 
**Contract Type:** Full time, fixed term one year, with possible extension 
**Principal Lo…",[],[],Gender and Inclusion Specialist,{'name': 'Street Child'},[],,gender-and-inclusion-specialist-1,
https://untalent.org/jobs/sr-program-development-manager-continuing-medical-education,,[{'name': 'Medical & Health'}],[],"Sr. Program Development Manager, Continuing Medical Education","{'name': 'American Heart Association', 'slug': 'heart'}","[{'name': 'Dallas', 'latitude': 32.7762719, 'longitude': -96.7968559}]",,sr-program-development-manager-continuing-medical-education,
https://untalent.org/jobs/school-success-intern-unpaid-1,"**Job Description**

At the NYC Resettlement, Asylum, and Integration (RAI) office, the School Success Team helps newly arrived families navigate the NYC public school system. Families are initially …",[{'name': 'Teaching & Training'}],[],School Success Intern UNPAID,{'name': 'The International Rescue Committee'},"[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",,school-success-intern-unpaid-1,
https://untalent.org/jobs/healthcare-and-benefits-navigator-2,"The Healthcare and Benefits Navigator is responsible for coordinating, enrolling and advising clients on available and eligible public benefits and social services. This role supports IRC in NY clien…",[{'name': 'Medical & Health'}],[],Healthcare and Benefits Navigator,{'name': 'The International Rescue Committee'},"[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",,healthcare-and-benefits-navigator-2,
https://untalent.org/jobs/health-education-promotion-coordinator,"The Health Promotion Coordinator in collaboration with the Senior Resettlement Manager, will oversee all refugee and migrant health education initiatives including health education and healthcare nav…",[{'name': 'Medical & Health'}],[],Health Education & Promotion Coordinator,{'name': 'The International Rescue Committee'},"[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",,health-education-promotion-coordinator,
https://untalent.org/jobs/technical-and-vocational-education-and-training-tvet-youth-advisor-internals-only-hqa-g17-jo-249618,"Org. Setting and Reporting

UNRWA is a United Nations agency established by the General Assembly in 1949 and is mandated to provide assistance and protection to a population of some 5.8 million regis…","[{'name': 'Finance & Economy'}, {'name': 'Teaching & Training'}]",[],"Technical and Vocational Education and Training (TVET) & Youth Advisor (Internals Only), HQA, G17 (JO#249618)",{'name': 'UN Relief and Works Agency for Palestine Refugees'},"[{'name': 'Amman', 'latitude': 31.9515694, 'longitude': 35.9239625}]",2025-03-09T04:59:59+00:00,technical-and-vocational-education-and-training-tvet-youth-advisor-internals-only-hqa-g17-jo-249618,
https://untalent.org/jobs/risk-and-compliance-officer-north-west-kyiv-or-chernivtsi,"**TITLE:** Risk and Compliance Officer **TEAM/PROGRAMME:** Cross-Thematic **LOCATION:** North&amp;West Area Office – Kyiv or Chernivtsi **GRADE**: 4 **CHILD SAFEGUARDING:**

Level 2: either the post …",[],[],Risk and Compliance Officer - North & West (Kyiv or Chernivtsi),{'name': 'Save the Children'},[],,risk-and-compliance-officer-north-west-kyiv-or-chernivtsi,
https://untalent.org/jobs/tecnico-de-investigacion-san-ramon,[ Apply Now .wysiwyg a::after {margin-left: 10px;top: -1px;} ](https://cgiar.zohorecruit.com/jobs/CIP-Jobs/268451000025705092/tcnico-de-investigacin-san-ramn?source=CareerSite?action=apply),[],[],"Técnico de Investigación, SAN RAMÓN",{'name': 'International Potato Center'},[],,tecnico-de-investigacion-san-ramon,
https://untalent.org/jobs/director-strategy-and-operations-1,"Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",[],[],"Director, Strategy and Operations","{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'Nigeria', 'latitude': 9.6000359, 'longitude': 7.9999721}]",,director-strategy-and-operations-1,
https://untalent.org/jobs/director-programs-and-primary-health-care,"Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",[{'name': 'Medical & Health'}],[],"Director, Programs and Primary Health Care","{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'Nigeria', 'latitude': 9.6000359, 'longitude': 7.9999721}]",,director-programs-and-primary-health-care,
https://untalent.org/jobs/director-finance-and-administration-3,"Overview 
---------

The Clinton Health Access Initiative, Inc. (CHAI) is a global health organization committed to our mission of saving lives and reducing the burden of disease in low-and middle-in…",[{'name': 'Finance & Economy'}],[],"Director, Finance and Administration","{'name': 'Clinton Health Access Initiative', 'slug': 'chai'}","[{'name': 'Nigeria', 'latitude': 9.6000359, 'longitude': 7.9999721}]",,director-finance-and-administration-3,
https://untalent.org/jobs/education-coordinator-ukraine-odessa-1,"**This position is open to candidates who have the legal right to work in Ukraine. Please note that we are unable to provide work permits or visa sponsorships for this position.**

All NRC employees …",[{'name': 'Teaching & Training'}],[],Education Coordinator Ukraine Odessa,{'name': 'Norwegian Refugee Council'},"[{'name': 'Odessa', 'latitude': 46.4873195, 'longitude': 30.7392776}]",2025-03-07T21:59:00+00:00,education-coordinator-ukraine-odessa-1,
https://untalent.org/jobs/humanitarian-access-and-security-manager-haiti,"Description
-----------

Handicap International / Humanity &amp; Inclusion (HI) est une association de solidarité internationale indépendante et impartiale, qui intervient dans les situations de pauv…",[],[],Humanitarian Access and Security Manager - Haïti,"{'name': 'Humanity & Inclusion', 'slug': 'hi'}","[{'name': 'Port-au-Prince', 'latitude': 18.547327, 'longitude': -72.3395928}]",,humanitarian-access-and-security-manager-haiti,
https://untalent.org/jobs/research-associate-agronomist,[ Apply Now .wysiwyg a::after {margin-left: 10px;top: -1px;} ](https://cgiar.zohorecruit.com/jobs/CIP-Jobs/268451000025715001/research-associate-agronomist?source=CareerSite?action=apply),[],[],"Research Associate, Agronomist",{'name': 'International Potato Center'},[],,research-associate-agronomist,
https://untalent.org/jobs/driver-745,"**Work Arrangement:**

**Job Description**

**JOB OVERVIEW**

All IRC employees are expected to work in accordance with the organization’s core values:

dedication, innovation, inclusivity, accountab…",[{'name': 'Logistics & Procurement'}],[],Driver,{'name': 'The International Rescue Committee'},"[{'name': 'Dnipro', 'latitude': 48.4680221, 'longitude': 35.0417711}, {'name': 'Ukraine', 'latitude': 49.4871968, 'longitude': 31.2718321}]",,driver-745,
https://untalent.org/jobs/chef-de-projet-homere-paie-internationale-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[{'name': 'Human Resources'}],[],Chef de projet Homère - paie internationale (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,chef-de-projet-homere-paie-internationale-f-h,True
https://untalent.org/jobs/administration-coordinator-ukrainian-nationals-only,**ROLE PURPOSE:** Supervise the administration team in CO and provide support to program activities at the different field offices. S/he will be responsible for ensuring timely support is provided to…,[],[],Administration Coordinator (Ukrainian Nationals Only),{'name': 'Save the Children'},[],2025-03-31T14:27:00+00:00,administration-coordinator-ukrainian-nationals-only,
https://untalent.org/jobs/tecnico-de-investigacion-lima,[ Apply Now .wysiwyg a::after {margin-left: 10px;top: -1px;} ](https://cgiar.zohorecruit.com/jobs/CIP-Jobs/268451000025705064/tcnico-de-investigacin-lima?source=CareerSite?action=apply),[],[],"Técnico de Investigación, LIMA",{'name': 'International Potato Center'},[],,tecnico-de-investigacion-lima,
https://untalent.org/jobs/supply-chain-assistant-ukrainian-nationals-only,"**ROLE PURPOSE:**

 
Responsible for support SC Assistant with day-to-day support with the technical aspects of Procurement and Partnership for the Managers in Country office. The main pusrpuse of th…",[{'name': 'Logistics & Procurement'}],[],Supply Chain Assistant (Ukrainian Nationals Only),{'name': 'Save the Children'},[],2025-03-31T08:16:00+00:00,supply-chain-assistant-ukrainian-nationals-only,
https://untalent.org/jobs/intern-economic-affairs-382,"Work Location

Bangkok



 
Expected duration

2-6 months



 
Duties and Responsibilities

ESCAP aims to support its members and associate members in harnessing the potential of harness space applic…",[{'name': 'Finance & Economy'}],[{'name': 'Internship'}],INTERN - ECONOMIC AFFAIRS,"{'name': 'Economic and Social Commission for Asia and the Pacific', 'slug': 'unescao'}","[{'name': 'Bangkok', 'latitude': 13.7542529, 'longitude': 100.493087}]",2025-03-17T03:59:59+00:00,intern-economic-affairs-382,
https://untalent.org/jobs/mental-health-coordinator-5,"**Job Title**: Mental Health Coordinator

**Band / Grade/ Level:** 7B

**Department:** Resettlement, Asylum, and Integration (RAI)

**Location: New York**

**Overtime Eligible:** Non-Exempt

**IRC Ba…",[{'name': 'Medical & Health'}],[],Mental Health Coordinator,{'name': 'The International Rescue Committee'},"[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",,mental-health-coordinator-5,
https://untalent.org/jobs/caseworker-187,"

**Major Responsibilities:**



**Responsibilities include, but are not limited to:**

• Conduct intake services with clients to assess needs. Develop self-sufficiency plans and timelines in partner…",[],[],Caseworker,{'name': 'The International Rescue Committee'},"[{'name': 'Elizabeth', 'latitude': 40.6639916, 'longitude': -74.2107006}]",,caseworker-187,
https://untalent.org/jobs/responsable-de-la-communication-interne-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l’on travaille chez Médecins du Monde, on sait pourquoi l’…",[{'name': 'Communications & PR'}],[],Responsable de la communication interne (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,responsable-de-la-communication-interne-f-h,True
https://untalent.org/jobs/analyste-et-formateur-processus-metier-gestion-des-donnees-medico-sociales-f-h,"Description
-----------

Vous souhaitez intégrer une association militante et évoluer sur un métier qui a du sens ? Rejoignez-nous ! Lorsque l'on travaille chez Médecins du Monde, on sait pourquoi l’…",[{'name': 'Leadership'}],[],Analyste et formateur processus métier Gestion des Données Médico-Sociales (F/H),{'name': 'Médecins du Monde'},"[{'name': 'Paris', 'latitude': 48.8566969, 'longitude': 2.3514616}]",,analyste-et-formateur-processus-metier-gestion-des-donnees-medico-sociales-f-h,True
https://untalent.org/jobs/intern-economic-affairs-381,"Work Location

Bangkok



 
Expected duration

3-6 months



 
Duties and Responsibilities

ESCAP aims to support its members and associate members in harnessing the potential of harness space applic…",[{'name': 'Finance & Economy'}],[{'name': 'Internship'}],INTERN - ECONOMIC AFFAIRS,"{'name': 'Economic and Social Commission for Asia and the Pacific', 'slug': 'unescao'}","[{'name': 'Bangkok', 'latitude': 13.7542529, 'longitude': 100.493087}]",2025-03-17T03:59:59+00:00,intern-economic-affairs-381,
https://untalent.org/jobs/education-officer-72,"Description
-----------

CiC/ Street Child is inviting applications for the role of Education Project officer (based in Kabul) who shall be responsible for managing ongoing Education Projects. The in…",[{'name': 'Teaching & Training'}],[],Education Officer,{'name': 'Street Child'},"[{'name': 'Kabul', 'latitude': 34.5260109, 'longitude': 69.1776838}]",,education-officer-72,
https://untalent.org/jobs/data-and-analytics-officer,"
On 15 April 2023, a violent power struggle broke out in Sudan between the two main factions of the ruling military regime: the Sudanese Armed Forces (SAF), which acts as the official Sudanese army, …",[{'name': 'IT & Telecom'}],[{'name': 'Volunteering'}],Data and Analytics Officer,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Port Sudan', 'latitude': 19.619217, 'longitude': 37.211709}]",2025-03-19T00:00:00+00:00,data-and-analytics-officer,False
